non_standard_date_0,non_standard_date_1,category_2,id_3,name_4,complex_5,non_standard_date_6,small_floats_7,category_8,very_large_number_9,boolean_10,mixed_numeric_11,mixed_dates_with_nulls_12,non_standard_date_13,mixed_dates_with_nulls_14,non_standard_date_15,complex_16,small_floats_17,boolean_18,category_19,utf8_20,utf8_21,mixed_names_with_nulls_22,category_23,mixed_dates_with_nulls_24,utf8_25,category_26,utf8_27,id_28,small_floats_29,small_floats_30,mixed_dates_with_nulls_31,mixed_dates_with_nulls_32,utf8_33,utf8_34,non_standard_date_35,complex_36,non_standard_date_37,mixed_names_with_nulls_38,very_large_number_39,complex_40,very_large_number_41,id_42,boolean_43,boolean_44,non_standard_date_45,id_46,category_47,mixed_numeric_48,non_standard_date_49,very_large_number_50,non_standard_date_51,mixed_numeric_52,id_53,name_54,non_standard_date_55,small_floats_56,mixed_dates_with_nulls_57,mixed_numeric_58,mixed_dates_with_nulls_59,boolean_60,sparsed_columns_61,boolean_62,non_standard_date_63,small_floats_64,non_standard_date_65,sparsed_columns_66,mixed_numeric_67,mixed_dates_with_nulls_68,small_floats_69,complex_70,boolean_71,id_72,mixed_numeric_73,very_large_number_74,email_75,mixed_missing_values_76,email_77,category_78,category_79,id_80,mixed_numeric_81,complex_82,non_standard_date_83,email_84,email_85,mixed_dates_with_nulls_86,mixed_names_with_nulls_87,id_88,mixed_dates_with_nulls_89,very_large_number_90,complex_91,non_standard_date_92,category_93,non_standard_date_94,small_floats_95,very_large_number_96,mixed_numeric_97,boolean_98,id_99
06-07-2012,2001-11-23,C,7567013328,Scott Morales,(0.7087503500667032+0.9286922907647496j),21-03-1999,0.30506879526333974,D,86286887515828816495,False,353,,10/22/1996,,30-06-2024,(0.6871601726228362+0.43956064570992004j),0.07864743061876522,NO,A,黄想,陈冬梅,Julie Castillo,C,06-24-2016,戴玉珍,C,许秀云,81763,0.0732253661713661,0.662428212365394,22-12-1995,,吕辉,李刚,06-22-2024,(0.3389770966254082+0.655373981533175j),02-14-2005,,32501834780876898143,(0.3151615366206083+0.0959744758182215j),94849732258369122749,3864890683,False,True,2004-02-04,18425,,11,07-27-2000,42151476192975478176,09/08/09,expect,4297659843,Sarah Becker,16-02-2022,0.18937501377084565,,344,,YES,later,NO,11-06-2007,0.5724387263919142,10-12-2002,last,nor,,0.6297447102172674,(0.9694523201871835+0.162811046329152j),True,3121756148,fast,83474541160865032728,michelle64@example.net,Not found,isabellavalentine@example.org,D,D,57113,laugh,(0.6456992998358739+0.8934713594193316j),2011-11-25,jennifer78@example.org,freemanregina@example.net,,Katherine Hunter,53664,01-03-2008,65440629083413949449,(0.8589123634438963+0.12753841060110604j),05-20-2010,,2022-03-18,0.06912853873479119,9079320631151167578,approach,True,3163171843
2018-02-08,2018-02-26,B,7374712325,Nathan Dodson,(0.9856357611910969+0.8725253701299268j),22-07-2003,0.7906127188142467,,42495147932745705883,NO,at,09-04-2016,17/11/17,,11-07-2017,(0.9451248358704882+0.9001485073842211j),0.04643004784123772,YES,B,张旭,李红,Samantha Griffith,,,陈雪梅,D,刘磊,61642,0.4930748389662051,0.030832663025149643,,31-01-2013,黄刚,张涛,04-14-2010,(0.09688846854352873+0.34221737594735047j),10-16-2005,,84873810514914192012,(0.010769728295744962+0.6190150511116776j),59680843616598662498,8437280420,False,False,29/07/29,92776,C,budget,12-17-1995,57887604061826696859,2010-01-30,natural,1274778414,Shane Mcpherson,09-07-2010,0.40461946692127426,1994-09-10,933,21-08-2002,False,,True,08-18-2010,0.8605949672818999,30-04-2002,,win,16-12-2005,0.21960245394077427,(0.7365492169608662+0.48763515351098785j),False,3268593960,382,96022650737869181295,cindymartinez@example.com,television,kristengreen@example.org,D,D,79557,379,(0.07800057067379595+0.5183408967935736j),2002-12-01,gibbsmarie@example.com,chelsea52@example.org,05-02-1998,,94024,,62768415305742815852,(0.48346803045510267+0.965171650669355j),01-21-2002,B,2017-01-12,0.965740133217408,94145611378726891047,expert,,4584311046
07/21/2009,2014-04-17,A,7472434428,Denise Gay,(0.4328430630844512+0.10889177789290128j),01-05-1998,0.47726065312899557,D,60844443224953764481,YES,135,,04/18/2022,02-17-2000,16-11-2023,(0.6855452508515012+0.6043654708215656j),0.5069501833083571,,B,刘杰,程楠,,D,,乔倩,B,张晨,79058,0.3398852065013588,0.4984875990377816,,30-04-2021,郝宇,桂晶,01-09-1999,(0.29867675035061736+0.5721607339898342j),01-27-2020,Charles Williamson,16209459157633839036,(0.4991102395146425+0.7201486516371802j),35520101263143027160,9787413013,False,False,01/04/01,61971,A,951,01-29-2023,98215010312602536553,26-09-2009,184,8619832540,Jamie West,01-11-2017,0.24984895864693046,2022-01-27,332,21-09-2007,False,thousand,True,1997-11-07,0.49893393803007635,28-02-2021,,688,28-09-2018,0.897833848362137,(0.283302047806281+0.40303071569143467j),True,4568107072,must,4161377354882595277,fbrown@example.org,,kellyjames@example.net,C,D,47055,554,(0.8693340784363242+0.05954077360072618j),2002-08-10,kimberly83@example.net,shaneunderwood@example.org,22-03-2017,Paige Walker,12741,,12473929747394897554,(0.35393338693832577+0.19903197270706907j),11-06-2011,,2007-02-02,0.9857702796985598,57034084265061721416,customer,False,8274797685
02/01/2007,2017-10-07,C,3885069468,Dillon Miles,(0.6924963511983767+0.05051827194801872j),16-11-2002,0.3060886333442767,B,27574058135728324498,False,offer,05-12-1997,16-04-2016,03-17-2008,20-04-2007,(0.8485956845309465+0.4682971698234618j),0.38377622604742756,False,,刘建华,徐桂兰,Robert Smith,A,,沈鹏,B,吴建,42537,0.5877383953378527,0.6316589654691418,,09-01-2008,叶龙,谢雪,04-30-2007,(0.7162249835215951+0.45312950190059664j),12-22-2015,,65110243927702973263,(0.7631627440081995+0.04054345932768677j),78390796698383477286,3248777379,False,True,14-11-2006,68991,C,756,06-01-2007,70873961050994371392,14/03/14,998,9121664274,Brenda Campbell,28-04-2004,0.40957094513286507,2023-08-03,character,,True,sell,NO,10-02-2010,0.8103894693395064,30-05-2022,down,20,15-06-2009,0.43020248729566213,(0.9963207823060798+0.5781919758765165j),True,1623800932,say,3244362942322636860,mcclurejoseph@example.org,,bmiller@example.net,,C,37120,enter,(0.10697313935104236+0.004504535988109959j),1998-10-14,elizabeth68@example.com,ricardomiller@example.com,04-04-2020,,10876,03-16-2001,29680597498211774718,(0.9101358371451913+0.9873334930298713j),04-14-2008,D,2019-02-06,0.011159295838444216,9763813317987407077,30,NO,6559756226
13-09-2022,2018-09-20,C,9174890147,Brandon Johnson,(0.33731282234755156+0.44153642755874134j),09-03-2002,0.9732265275250798,C,67917960393594915930,False,civil,16-09-2000,04-19-2024,03-26-2013,30-03-1999,(0.9026514977027299+0.35594909067357294j),0.3455521765820949,,,焦成,吴雪,Richard Webster,,,秦璐,,黄敏,88561,0.7155152673836164,0.4742410903548002,,22-09-2003,宋鑫,秦旭,09-21-2021,(0.31444807044614265+0.03979320023619981j),03-27-2012,Kathy Morris,65594093969037039503,(0.06716473510699073+0.3911950185921783j),1385071102863383438,5380562313,YES,True,14/09/14,11191,B,care,07-29-2003,66232731119595670701,05-25-2019,someone,7902729871,Andrew Lambert,24-03-1998,0.16617756213708923,,80,22-09-2019,NO,,NO,12/07/1996,0.5595276557931037,31-08-2004,Mr,different,,0.655150925175553,(0.01471896691679242+0.5432326380050336j),True,8565313819,429,87279675964144028746,sandersjudy@example.net,missing,wtyler@example.org,D,A,32115,no,(0.7482260965367611+0.16611677082159737j),2005-01-19,laurendavies@example.com,illoyd@example.net,,,38608,04-05-2021,16375786200933552193,(0.4176792613904987+0.35945386603158336j),12-10-2003,D,2019-08-15,0.8059174417073534,96061974744505074326,management,YES,3555334451
2003-04-15,2006-09-11,,3211313100,Brianna Odom,(0.6729805181188074+0.8373897827736998j),18-06-2012,0.5439163159555349,,99204983247864490062,,politics,,09-20-1998,06-26-2002,30-07-1996,(0.008287791855964954+0.029720110349457096j),0.15794096433296778,NO,C,谢丽丽,刘玉珍,,A,,孙凤英,C,崔洋,72558,0.3909577559951839,0.8533778096745499,28-01-2024,22-09-1999,张莉,王小红,01-21-1997,(0.670359453441455+0.22798212196145762j),05-26-2010,,70833415382356412722,(0.699762864750261+0.0950104954036789j),52436389505049316934,5010007363,YES,True,12-04-2015,70579,B,796,09-24-1996,68455650585296276838,02/16/2003,944,1803939835,Dr. Melissa Bullock,22-12-2007,0.11802161266334654,2017-10-24,close,,True,cut,NO,30/08/30,0.19318311488426654,17-02-2015,,concern,,0.9796696791476274,(0.15664311418086718+0.5671519969703179j),True,3889544140,437,72403901633772924632,randyzimmerman@example.net,Missing,kevans@example.org,C,D,64593,continue,(0.6925433480461174+0.35615584158469804j),2019-11-06,christinaford@example.org,bcarey@example.com,,Johnathan Gonzalez,15273,10-12-1998,63945501447036324695,(0.052432607101245976+0.9594885307610044j),11-27-2012,A,2002-09-06,0.24508586903381868,56771456577990515794,television,NO,9601866803
18-06-2022,1995-08-01,A,2646436917,Karla Meyer,(0.27959561698485424+0.8391815113370652j),23-08-2001,0.9658304471445492,B,60531362939048282986,,let,,12/12/2015,,18-10-2006,(0.5650852958321586+0.17335956739897906j),0.42334655183935876,,A,褚飞,曹丹,,D,05-25-2016,王阳,A,龚岩,13238,0.43253624745784236,0.2126438967296207,,,汤桂芳,马璐,10-28-1997,(0.05699661336176021+0.26165605485846166j),08-22-2003,,32823053968505834644,(0.9019897863518379+0.9906351468401239j),68917074202044093006,6751483937,,False,2009-10-26,53333,A,owner,04-17-2003,32652581183165778396,10-03-1997,note,3979346126,John Watson,13-01-2004,0.4789373266045208,,58,,False,,True,11-29-2017,0.629356346922757,29-11-2012,modern,another,19-02-2023,0.32254941851826,(0.06474245425560088+0.2444686213355457j),False,8174793259,587,83159117577572987088,delgadomichelle@example.com,missing,schultzcheryl@example.net,B,D,64612,much,(0.5601870651495124+0.9465053643795263j),2000-07-21,colesusan@example.org,denise62@example.org,,,59000,11-01-2006,37794216837603426131,(0.20416210895854658+0.35084623797745784j),10-25-2017,C,1995-02-07,0.5734987237363187,28755452936920651456,118,YES,4330001828
08/24/2016,2009-07-27,C,7216165474,Rebekah Mathis,(0.9572410703348317+0.6297654752875965j),12-03-2013,0.9447295932959399,C,70606268938144145644,False,489,18-07-2022,06/04/06,,20-06-2009,(0.9616741582275365+0.5890564996936775j),0.6175781857743147,NO,A,陈飞,张金凤,Eric Richardson,D,03-20-2003,邱秀英,,李婷婷,52064,0.6817176493901107,0.989804792849922,11-01-1998,30-11-2015,李琴,王桂兰,07-29-2015,(0.4740925309115308+0.2993670772946776j),06-25-1995,,18205978350388542372,(0.27617411102341394+0.57376417678655j),94797372189281823726,4527282447,NO,False,11-07-2009,12819,B,460,02-28-2006,18895674192757710229,09/10/2000,choice,5462449480,Morgan Warner,17-08-1998,0.004859999375678714,1996-02-05,957,09-06-2009,YES,,False,01/28/2004,0.35971317478105136,14-07-2008,section,936,,0.18905530449541152,(0.33306878628163783+0.9507477218808882j),True,5298068921,891,20668299019940985666,williamsmark@example.com,,shirley34@example.org,D,C,40374,685,(0.9414358838606628+0.11225599586212365j),2017-11-30,kristina94@example.com,kimberly47@example.net,,Stacy Valentine,62824,07-18-2022,8678280105279053089,(0.28514133979164324+0.949359468405674j),08-13-2005,,2020-02-21,0.936250886035566,21366666502591159245,everything,False,3228983663
10-20-2019,2016-05-27,A,2477068226,Joshua Smith,(0.7470212517229706+0.37146413021465374j),03-01-2018,0.49090630876373387,B,25348517525185226731,False,interest,,2022-12-13,12-17-2023,11-06-2024,(0.5549540457146303+0.2788482224061537j),0.6343646653028595,,C,李博,施峰,,C,11-04-2007,刘秀英,A,刘峰,44776,0.9510777000850544,0.5398484424275061,,30-01-2006,朱鹏,黄秀珍,06-19-2007,(0.24364942052982075+0.49240578934538515j),08-01-1994,Kelly Taylor,89941954065029462708,(0.9960632248722487+0.9406094638328286j),17018770861483223084,7264065728,NO,False,05-22-1999,47971,D,discover,06-17-1999,572316042942810282,28-05-2003,659,1085398822,Amanda Callahan,29-05-2005,0.32231255583996443,,candidate,26-04-2017,NO,,YES,05-24-2011,0.6599478805065709,04-01-2014,,801,10-07-2020,0.2554428311614151,(0.8012602442615291+0.04601382935698395j),True,3869173354,537,57719191011142733565,vgarcia@example.com,missing,barbarahogan@example.com,,,20543,decide,(0.8002519021586573+0.8342624398884245j),2002-04-20,michael66@example.com,hbailey@example.com,12-08-2015,,33484,,98914318675228129366,(0.23194166236562064+0.29661413552915095j),08-07-2013,B,2020-11-03,0.735355677711404,24915087381838795917,739,YES,8583898956
12/22/1994,1995-11-16,C,5148045984,Deborah Michael,(0.38621097136477267+0.3836991349386527j),19-08-2021,0.851244825666482,A,49793206383544552000,NO,22,28-12-2007,27-12-2010,11-27-2010,20-12-2002,(0.5032992950553222+0.37622416877197684j),0.4856384100706306,False,D,朱倩,顾丽丽,Donna Fleming,B,03-25-2012,甘建平,D,徐欢,60371,0.12077625360972122,0.9246191486711063,,20-11-2010,林淑珍,周玉梅,05-29-1998,(0.04486449899321343+0.7772743588575445j),01-23-2014,,16359075107429011156,(0.298042590727263+0.04738252404501009j),20871495679008962554,7690616268,NO,False,12/15/2007,69406,B,third,08-13-2009,63530247563611399534,04/22/2023,sign,5931362634,Mike Gordon,01-08-2012,0.39265493390278006,2011-06-15,begin,,False,,NO,23-04-2024,0.1600745952011282,11-07-2006,,726,,0.7666099727794031,(0.16222782323790352+0.18633452731627886j),False,9204080943,central,81326141718967797692,kcrawford@example.net,,justinlam@example.com,,C,33985,adult,(0.4557672899599198+0.5384638468350295j),2019-07-08,philipbeasley@example.org,tina86@example.com,,,24065,04-26-2004,4937817255312581652,(0.3160977380920603+0.9537557369069914j),09-27-1997,C,2003-03-17,0.7578875020088461,1032634455258906219,note,YES,6210479480
16-04-2020,2009-01-12,A,6727666568,Shelly Herrera,(0.8528891071896434+0.32816560201719214j),01-04-2005,0.021431662181265687,,82499433814569002713,True,author,,07-04-1996,,03-05-2004,(0.9184751421221021+0.4977766089754355j),0.9993709893255814,True,D,魏海燕,田博,Chelsea Li,D,12-22-2000,荣琳,A,谷海燕,30628,0.802669999087925,0.575326440230444,,23-12-2018,苏秀珍,包丽,05-24-1996,(0.7080568247462631+0.16275463313707295j),09-05-1994,,53642185612271244627,(0.6669823672525496+0.3413594696058124j),92037778437567103118,1106943367,True,True,03/02/2014,30429,,have,06-13-2019,67612368978595358968,10-04-2015,hand,1683109250,Kelly Harrington,23-10-2013,0.02224001535485609,2016-07-31,204,,False,,,10-04-2001,0.5184150086621853,16-06-2007,western,often,27-01-1996,0.24802809153111594,(0.6969171480402858+0.3385051257202091j),True,7750247887,write,7686167777913423129,smithmichelle@example.net,Missing,suzanne78@example.com,C,D,18467,agent,(0.6637253021518127+0.16476996003026734j),2013-04-02,andreaturner@example.com,tcarroll@example.net,12-04-1996,Andrea Roth,49624,10-30-2023,60618401458327644480,(0.24896790815508762+0.7988976953571933j),06-04-2021,D,1995-02-04,0.7659090539317494,53493359046863111810,303,YES,8814432524
02/14/2012,2022-02-28,A,8703533187,Scott Vargas,(0.2871470447883998+0.4894599468789651j),27-01-2024,0.9831674304268216,,22037238565948552387,,small,06-11-2011,28-02-1995,,16-02-2016,(0.6045149571240409+0.9943813877217569j),0.358133861339074,True,,李秀珍,张丹丹,Karen White,C,03-07-2012,吴军,B,张燕,41259,0.4532774299155974,0.04597446944127015,,19-05-2005,崔建国,孙丽丽,07-21-2022,(0.8983649631985411+0.3078051743453052j),05-27-1998,,19786643897013384868,(0.22660379577469425+0.2430803621577725j),94810295784266569242,7994546879,NO,False,05-09-2023,47379,D,482,12-04-2020,21574713790536003520,09/28/1994,stay,8378454975,Gerald Davis,28-06-2019,0.6351782260384745,2002-01-23,over,,NO,song,False,03/07/2004,0.052833288472957984,24-02-2016,,no,09-06-1998,0.24356827251932445,(0.7155243525356947+0.6784307115085768j),False,9961102861,442,59694418065955645399,ronald40@example.com,Missing,jean37@example.org,B,A,24233,598,(0.22963645833659563+0.6544195368289569j),1997-07-11,buckleyjohn@example.com,richardsjennifer@example.net,,,96170,,48334951953672113971,(0.8861351122391536+0.4133261225143493j),02-22-2013,C,2020-06-15,0.22119447288784233,47815694413175735236,853,,9875317048
12/17/2009,2006-05-15,A,1970881752,Christine Webb,(0.3350921933998964+0.765635435691433j),28-12-2008,0.7526023038442454,A,35210850787629766099,NO,already,,06-01-2009,09-17-2019,25-07-2022,(0.020091949273976395+0.33180385298168935j),0.4581245965533889,NO,A,贾丽丽,李桂英,,B,,蔡彬,C,黄秀云,36590,0.3879041507164126,0.10423978512139576,,,詹婷,曾桂芳,01-26-2013,(0.50757720495787+0.7801285235730185j),08-23-2017,Lisa Brooks,49664342595760403321,(0.7828712411714829+0.6974104080545326j),4427359753802641450,2945529831,True,True,2008-12-20,50187,D,way,10-11-1994,95841080613139716863,07/06/07,them,1841244024,Angela Harris,27-04-1997,0.880293853352588,,want,,True,,,1997-11-02,0.6286199512484077,12-12-1996,,521,,0.12845646905186048,(0.22978920094974142+0.5011033276150858j),True,8572023908,936,32144761927522713860,stephanie66@example.net,,grahamregina@example.org,A,A,12815,believe,(0.7525271214336221+0.6999762800763895j),2018-11-27,alexandrialewis@example.com,wrightjesse@example.net,30-05-2009,Robert Reid,68189,,92773352189127177657,(0.6765220808083845+0.33860778181906137j),10-28-2009,A,2012-12-25,0.282243394936357,95278211213281784774,draw,False,1998096869
08-11-2001,2008-06-15,A,6026504915,Michelle Mcclain,(0.1583985708818979+0.9633069026969272j),28-11-2020,0.748602557463253,C,87795383134447636356,,sound,,06-06-2011,,23-01-2018,(0.7216318740665668+0.8415205559794978j),0.7556184619710906,False,C,任华,邓鹏,Adrian Clark,A,01-26-2006,杨秀兰,,唐彬,68356,0.7088950079846282,0.3293947966811114,28-12-2017,,许淑珍,任倩,12-22-2014,(0.835334624163809+0.048437050203484766j),06-04-2000,James Allen,83454898390393872509,(0.5769094033499563+0.3873812269884389j),15337961630275307116,3505262931,YES,True,09-06-1995,90321,D,241,06-06-2021,96374225080597458516,10/19/2018,far,7749518720,Leonard Robertson,02-06-2017,0.0122168704952762,,109,,YES,little,NO,06-21-1995,0.025104839268830226,24-10-2013,join,219,13-11-2004,0.6621271848074083,(0.7469249432124961+0.20985968043068892j),True,5739340540,34,45522319321172991756,cynthia84@example.com,missing,troylevy@example.com,D,D,93063,general,(0.8529439821766804+0.0057996846876341435j),2016-12-02,adam29@example.com,zachary56@example.net,28-08-1996,,69739,,77361325003650735237,(0.2077487321369449+0.7951309433443223j),06-12-1998,A,2011-01-08,0.6412143907998391,83178746721352930470,story,True,7517730435
12-16-2013,2022-05-06,C,7196759122,Sara Heath,(0.7208183366819507+0.9080612711297089j),30-09-2003,0.02667358499208783,D,43203505263911610880,False,community,12-07-2005,04-27-2019,,22-08-2008,(0.2680295168593395+0.2918166999115763j),0.43426082830609714,,B,傅想,胡霞,,D,02-22-2002,程秀芳,D,王萍,88167,0.9207811605671511,0.3502159648296096,,,卢颖,孙燕,11-07-2002,(0.5672910235328578+0.3204412040835479j),05-11-2007,Meagan Ramirez,50969844345067578368,(0.20660199393198386+0.7063769287573609j),9662779274532504219,5055295763,NO,True,03-04-1997,37536,B,wide,03-23-2005,13274928154057095209,03/17/2009,issue,2014042097,Katherine Gutierrez,25-01-2017,0.8001504042768893,,happen,11-02-2000,False,,,06/09/2017,0.8217870278968242,02-09-2000,,128,,0.42092336773060135,(0.33954319742414396+0.13866224621614887j),True,9579509194,545,69033309930760743940,powersdominique@example.org,missing,bcampbell@example.net,,B,92051,962,(0.09284642600518878+0.8145663081078749j),2023-05-06,jessicaharrell@example.org,fjackson@example.com,,Sonya Brown,33851,04-23-2007,59278616343963564642,(0.7370599184270984+0.5833567204986694j),03-10-1999,,2009-12-26,0.45623404846305504,56917400102583680702,823,NO,7258096608
09/13/2000,2018-05-04,B,6493347788,Kathy Thomas,(0.8612484142481581+0.8028362245971302j),01-07-2004,0.44193260384549293,,69520239228749901312,YES,498,,2018-06-03,11-13-2010,24-08-1997,(0.5295157182475593+0.944486256425941j),0.21863384541302722,False,B,陈丽华,吴鹏,,,06-19-2018,杨强,,邓旭,35514,0.7778864916441177,0.44985686650565304,,08-09-2008,林金凤,洪建,01-02-2015,(0.28925316664239287+0.5784654531277958j),01-01-2011,Shane Mendez,77961959715514529288,(0.5308098852823566+0.6326247246591892j),20829443092482859508,9839589260,False,False,01/24/1998,23592,,land,02-13-2005,58852269567541818562,25/05/25,everybody,5229685842,Ricky Gardner,07-04-1999,0.7554243395033466,1998-03-07,hundred,04-10-2014,False,majority,False,12/15/2005,0.1460594173584726,08-05-2023,,104,03-05-1997,0.28654121234239904,(0.5606520318928542+0.5624661588581367j),True,9610706263,billion,61658648254582164938,matthewbyrd@example.org,missing,briannabooth@example.net,C,,83539,937,(0.16685399279466306+0.36711026651201506j),1995-09-24,sharonbender@example.com,reginatucker@example.org,,Joseph Ramirez,52068,,80845986581425895760,(0.24554587877064282+0.7912864499625449j),05-10-2012,,2015-05-04,0.07598591275290856,28153074035696143215,817,,1106700708
28/01/28,2011-09-20,A,6623457473,Kimberly Johnson,(0.07852889051445044+0.15205099540519507j),12-01-2019,0.5752063264651361,C,86287834569278553826,,have,,2015-05-13,,08-03-2006,(0.6317074623065162+0.5766703329768476j),0.5516446161956743,NO,C,顾艳,徐兵,,B,05-30-2002,陈玉梅,C,卫秀荣,90454,0.4264772214917575,0.3765708405453272,,23-01-2005,张淑英,曹桂荣,03-14-1998,(0.22399839704360291+0.801058335006526j),05-01-2021,,72732127487135083327,(0.16156825347463366+0.1956189484560803j),95300024928650695131,4176127667,NO,True,03-26-2021,25703,D,thing,09-20-1998,50324012438201748407,03/01/1997,219,1120609654,Lisa Moore,24-10-2007,0.7617498505879918,,785,21-08-2005,True,top,,08-09-2020,0.5177193536537622,25-11-2003,couple,question,,0.9678474552823664,(0.8151582449248352+0.1879098440969027j),False,1577981829,author,16503167030800914401,vcook@example.com,Missing,ashleyoconnor@example.com,B,C,92041,charge,(0.7331378585729506+0.7003497779440317j),2021-02-03,ryanjacobs@example.com,robert70@example.com,,Amber Harris,67172,02-05-1995,68473124826457628523,(0.8439360918003038+0.9056378541303522j),01-25-2004,D,2019-09-12,0.9280714121734559,75304871359180298397,project,False,4517983426
